GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
0500000US34033,34033,"Salem County, New Jersey",24280,982,16659,1179,N,N,7621,926,7.5,2.3,9.3,3.7,N,N,9.2,4.6,4.6,1.7,4.3,2.2,N,N,6.9,3.6,7.5,2.2,3.8,1.5,N,N,15.6,5.5,10.4,2.5,7.5,2.8,N,N,12.3,5.0,12.1,2.6,10.9,3.1,N,N,12.6,4.1,17.3,2.9,15.5,3.6,N,N,22.1,5.9,14.0,3.0,15.7,3.5,N,N,9.4,5.1,17.8,2.9,21.6,3.9,N,N,8.3,5.4,5.7,2.0,7.0,2.2,N,N,2.7,3.0,3.2,1.4,4.4,1.9,N,N,0.7,1.1,61943,6739,72602,6422,90219,7337,40935,5056,73867,4770,82906,6520,N,N,50695,6570,34.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.4,(X)
0500000US34035,34035,"Somerset County, New Jersey",112974,1937,83045,2481,68049,2596,29929,2238,2.8,0.7,1.5,0.7,0.4,0.3,6.7,2.1,2.2,0.8,1.2,0.7,0.5,0.5,5.1,2.0,5.2,1.2,2.5,0.9,1.6,0.8,13.3,2.9,5.0,1.2,3.6,1.0,2.8,0.9,9.6,3.1,8.4,1.2,5.4,1.0,4.1,1.0,15.6,3.1,13.7,2.0,12.1,2.2,9.5,1.9,18.5,3.6,14.0,1.5,14.7,1.8,14.7,1.9,11.4,2.6,18.3,1.9,21.1,2.3,22.2,2.5,10.6,2.5,11.3,1.4,14.1,2.0,15.8,2.0,4.0,1.7,19.3,1.7,23.8,2.1,28.4,2.5,5.2,2.0,97219,4417,117370,6102,131392,6491,49576,5156,135037,5474,157272,7243,N,N,70022,7116,40.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.9,(X)
0500000US34037,34037,"Sussex County, New Jersey",54765,1532,40823,1703,32847,1642,13942,1343,2.9,1.0,2.3,1.2,0.8,0.7,5.7,2.6,3.5,1.1,1.1,0.5,0.4,0.4,10.6,3.8,4.8,1.0,3.6,1.1,1.4,0.7,11.4,3.2,6.9,1.6,3.8,1.4,2.6,1.2,14.7,4.9,9.1,1.6,8.9,1.8,7.7,1.9,10.3,3.1,16.1,1.8,14.9,2.0,13.6,2.3,19.4,4.4,14.7,1.9,15.6,2.2,16.1,2.6,11.8,4.0,20.5,2.1,24.6,2.7,27.7,3.1,8.1,3.3,11.4,1.9,13.1,2.2,15.5,2.6,3.8,2.8,10.1,1.6,12.0,2.0,14.2,2.4,4.1,2.0,88407,6008,99198,5432,109412,5262,45927,8678,105480,5618,114933,5828,N,N,71735,12562,28.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.6,(X)
0500000US34039,34039,"Union County, New Jersey",186951,1987,131662,3520,93248,3810,55289,3307,6.5,1.0,4.6,0.9,1.8,0.8,13.8,2.4,4.1,0.9,2.0,0.7,1.4,0.8,8.9,2.5,9.5,1.2,7.6,1.2,5.5,1.4,14.0,2.6,7.6,1.1,6.5,1.1,3.8,1.1,11.2,2.3,11.9,1.1,11.3,1.5,10.0,1.5,13.6,2.1,16.8,1.3,16.2,1.6,15.1,1.6,17.9,2.8,10.9,1.1,11.5,1.3,11.7,1.4,8.2,1.9,15.2,1.5,17.8,1.7,21.1,1.9,7.3,1.9,7.0,0.8,8.8,1.1,10.9,1.4,2.5,0.9,10.5,1.1,13.7,1.4,18.8,1.9,2.6,1.3,64593,2913,79855,3817,100996,3603,36432,2914,97757,3605,114596,4105,137760,5456,53702,5663,37.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.0,(X)
0500000US34041,34041,"Warren County, New Jersey",41870,1078,29457,1570,N,N,12413,1320,3.7,1.4,2.3,1.3,N,N,7.6,4.1,4.1,1.5,3.0,1.9,N,N,6.8,3.3,6.4,1.9,5.4,2.3,N,N,10.6,3.6,8.9,1.8,6.5,2.3,N,N,14.5,3.7,13.4,2.6,11.5,3.2,N,N,16.7,5.3,18.6,2.7,17.6,2.7,N,N,20.6,5.5,14.2,2.6,16.7,3.8,N,N,9.1,3.7,16.2,2.3,19.8,2.9,N,N,5.9,2.6,7.2,2.1,7.2,2.2,N,N,6.9,4.6,7.4,1.7,10.0,2.5,N,N,1.4,1.1,67208,6343,81755,5997,89910,7886,45458,5056,87949,5222,99026,6622,N,N,58923,9043,29.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.4,(X)
0500000US35001,35001,"Bernalillo County, New Mexico",258707,3564,161842,4411,109620,4353,96865,4165,8.3,1.0,6.4,1.2,2.7,1.0,13.2,1.8,6.0,0.7,3.5,0.8,2.0,0.7,11.1,1.5,12.4,1.1,10.5,1.2,6.9,1.2,16.2,2.0,11.1,0.9,9.3,1.2,7.6,1.4,14.6,1.7,13.2,1.1,11.8,1.3,10.0,1.1,15.0,1.7,18.8,1.1,20.5,1.4,20.8,1.9,14.4,1.6,12.1,1.0,14.3,1.4,18.2,1.8,8.1,1.3,11.2,0.9,14.1,1.2,18.5,1.7,5.4,1.2,3.4,0.6,4.9,0.9,6.6,1.2,0.9,0.4,3.5,0.5,4.7,0.8,6.8,1.1,1.2,0.4,48257,2330,59737,2911,74989,3797,31203,1286,65025,2008,75653,3011,91812,4121,44154,2448,28.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.6,(X)
0500000US35005,35005,"Chaves County, New Mexico",23806,1086,17402,1257,N,N,6404,999,8.3,3.0,7.7,3.4,N,N,17.8,8.2,6.3,2.4,3.6,2.3,N,N,13.7,6.2,11.6,2.8,9.1,3.2,N,N,18.8,5.9,15.6,3.3,16.1,4.0,N,N,15.2,7.0,13.0,3.4,12.1,4.0,N,N,11.8,6.0,17.9,3.6,21.2,4.9,N,N,8.8,4.7,12.9,3.4,12.3,3.8,N,N,10.2,5.2,8.1,2.7,10.3,3.4,N,N,2.0,2.4,3.3,1.7,3.8,2.2,N,N,0.5,1.0,3.1,1.9,3.8,2.5,N,N,1.3,1.4,45753,4308,51850,6816,68677,7357,24867,4782,60102,5993,66271,7409,N,N,36805,6042,20.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.5,(X)
0500000US35013,35013,"Doña Ana County, New Mexico",74898,2133,49945,2574,34770,2598,24953,2473,11.7,2.1,9.4,2.3,2.1,1.4,18.0,4.2,7.6,1.6,5.3,1.7,3.9,1.6,11.9,3.9,17.1,2.4,13.9,2.4,11.5,3.0,23.9,5.9,12.1,2.2,10.5,2.3,8.4,2.2,14.8,4.7,15.2,2.3,17.6,3.1,19.5,4.0,10.7,3.7,14.5,2.0,16.7,2.5,18.8,3.4,9.8,3.4,8.7,1.6,11.4,2.4,15.0,3.3,2.8,1.4,7.0,1.5,8.4,2.0,11.3,2.6,4.2,2.6,3.9,1.2,4.4,1.5,5.9,2.1,2.6,2.0,2.1,0.8,2.5,1.0,3.6,1.5,1.3,1.3,36343,3290,43521,2275,55552,4963,22172,3098,52617,3347,59551,4329,N,N,37124,4869,21.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),20.6,(X)
0500000US35025,35025,"Lea County, New Mexico",22418,792,16258,1092,N,N,6160,981,4.3,1.7,2.0,1.2,N,N,10.4,5.2,4.7,1.9,2.3,2.0,N,N,11.2,5.8,9.8,2.9,8.5,3.5,N,N,13.1,7.2,8.5,2.2,7.5,3.0,N,N,11.8,5.5,15.2,3.6,13.2,4.1,N,N,21.3,7.5,23.7,4.6,26.9,5.6,N,N,17.1,8.5,12.5,3.3,15.2,4.3,N,N,7.5,4.5,14.1,3.8,14.8,4.2,N,N,6.1,4.2,3.2,1.4,4.4,1.9,N,N,0.0,2.5,4.1,1.7,5.1,2.2,N,N,1.5,1.8,56191,4628,66124,6566,71246,3767,38979,6924,73423,5969,80352,6752,N,N,51469,11789,29.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.6,(X)
0500000US35031,35031,"McKinley County, New Mexico",18046,991,12092,1076,7090,914,5954,955,30.3,4.2,24.5,5.0,17.0,6.6,49.0,7.6,6.9,1.8,5.9,1.8,4.5,2.1,7.8,4.1,12.9,3.0,11.5,3.5,9.3,3.6,13.2,5.6,11.9,2.5,11.6,3.5,13.1,5.7,10.4,4.1,9.2,2.1,13.1,3.1,10.1,3.6,3.2,1.9,15.8,3.5,16.3,4.8,20.6,7.5,11.4,5.9,6.9,2.5,8.9,3.4,13.1,5.3,2.7,2.8,5.5,2.6,7.4,3.4,11.1,5.3,1.8,2.7,0.3,0.3,0.2,0.3,0.2,0.4,0.5,0.9,0.4,0.4,0.6,0.7,1.0,1.1,0.0,2.6,24945,3047,33103,2967,44023,12848,10465,3326,35586,3134,41299,4182,N,N,21928,4625,44.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),50.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.2,(X)
0500000US35035,35035,"Otero County, New Mexico",23176,1625,14363,1498,N,N,8813,1429,12.1,3.9,6.7,3.6,N,N,21.0,8.4,5.6,2.6,3.9,2.5,N,N,8.4,4.8,14.0,4.3,12.4,4.8,N,N,16.6,6.8,8.0,2.7,8.5,3.2,N,N,7.2,4.3,18.1,3.9,16.1,4.7,N,N,21.4,7.5,20.8,5.1,24.0,5.8,N,N,17.0,9.0,11.4,3.4,14.9,4.9,N,N,5.3,3.4,7.5,2.7,10.4,4.1,N,N,1.5,1.5,1.9,1.2,2.2,1.7,N,N,1.4,1.4,0.6,0.8,0.9,1.2,N,N,0.0,1.8,44102,3496,51363,3764,62054,10323,29876,11758,50974,3673,59985,5282,N,N,35091,4939,23.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),16.6,(X)
0500000US35043,35043,"Sandoval County, New Mexico",47593,1394,34141,1589,24896,1689,13452,1518,6.5,1.8,4.3,2.0,1.6,1.3,12.8,3.6,5.2,1.6,2.6,1.3,1.1,0.6,12.3,4.6,11.0,2.2,9.5,2.4,6.2,2.3,15.9,4.4,7.9,1.6,7.9,1.9,6.1,1.9,8.5,3.5,14.6,3.0,11.8,2.7,9.8,2.8,21.6,5.8,17.8,2.2,19.0,3.2,20.4,3.7,14.2,3.8,13.2,2.7,15.0,3.1,17.1,3.9,9.6,4.9,13.8,2.5,17.2,3.1,21.9,3.8,4.0,2.8,7.1,2.0,9.2,2.7,10.9,3.2,0.1,0.1,3.0,1.1,3.6,1.4,4.9,1.8,1.1,1.3,55825,4320,66281,7025,80384,5799,35250,8111,71820,3985,82085,5351,N,N,41423,4719,31.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.9,(X)
0500000US35045,35045,"San Juan County, New Mexico",37847,1570,26609,1861,17716,1625,11238,1477,13.1,2.6,7.3,2.3,3.6,2.1,27.5,5.8,6.6,2.1,5.6,2.3,3.5,2.6,9.6,4.4,10.4,2.1,9.8,2.6,7.0,3.1,14.2,3.8,10.7,2.5,10.3,2.7,7.3,2.5,12.8,4.8,14.7,2.7,11.9,2.8,11.5,3.0,18.7,4.9,14.9,2.6,17.6,3.1,19.0,4.0,6.9,2.9,12.5,2.7,15.4,3.2,20.0,4.2,5.6,3.8,11.1,2.2,14.1,2.9,16.7,4.2,3.1,2.0,4.4,1.6,5.8,2.1,8.1,3.2,1.1,1.2,1.7,0.9,2.2,1.3,3.4,1.9,0.4,0.7,43787,3950,56223,4489,70438,10620,22930,5630,59018,4133,69450,4905,N,N,31826,4375,46.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),47.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),41.6,(X)
0500000US35049,35049,"Santa Fe County, New Mexico",60405,1818,35629,1992,25015,1718,24776,1439,8.9,1.9,5.7,2.0,3.6,1.9,14.8,3.6,5.7,1.2,4.9,1.6,1.8,1.2,8.5,2.5,12.0,1.9,11.6,2.5,8.9,2.4,14.1,2.9,9.8,1.7,7.5,2.0,5.4,1.9,12.9,2.7,11.6,2.1,8.8,2.1,6.5,1.7,16.3,3.9,19.7,2.2,20.1,2.9,20.9,3.5,16.8,3.1,10.7,1.7,12.3,2.0,14.4,2.5,7.6,2.2,11.1,1.5,15.0,2.4,19.3,3.0,3.9,1.2,5.4,1.2,6.7,1.4,8.7,2.1,3.3,1.7,5.1,1.0,7.5,1.6,10.4,2.1,1.7,0.8,51833,2619,62912,4689,78557,4958,34686,3711,71652,3495,86129,5432,N,N,47026,3624,32.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.2,(X)
0500000US35061,35061,"Valencia County, New Mexico",25003,1346,16981,1542,N,N,8022,1418,11.7,3.3,5.4,2.9,N,N,24.9,9.2,7.7,2.8,5.6,3.0,N,N,13.7,6.8,13.5,3.6,13.9,4.7,N,N,11.8,4.9,12.7,3.6,12.4,3.9,N,N,15.0,7.1,12.0,2.8,11.2,3.8,N,N,13.8,5.9,19.7,4.0,21.5,5.6,N,N,13.3,5.4,10.4,2.9,12.4,3.9,N,N,6.3,4.8,9.8,3.5,13.8,4.7,N,N,1.2,2.0,1.9,1.3,2.8,1.9,N,N,0.0,1.9,0.7,0.7,1.0,1.0,N,N,0.0,1.9,40075,5953,51623,9454,60636,3530,24643,7369,50197,3877,59341,5338,N,N,29819,4825,29.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.2,(X)
0500000US36001,36001,"Albany County, New York",123251,2036,66647,2627,50198,2580,56604,2717,6.1,1.1,3.8,1.2,1.1,0.9,9.7,2.1,5.4,1.1,3.0,0.9,1.9,1.2,8.3,2.3,10.3,1.3,6.5,1.5,3.7,1.4,14.9,2.3,9.8,1.3,6.9,1.6,5.1,1.6,13.5,2.1,12.8,1.5,8.7,1.5,6.3,1.6,17.8,2.4,17.3,1.7,15.9,1.9,15.7,2.2,18.5,2.6,12.9,1.5,15.5,1.9,16.5,2.2,10.1,1.9,14.8,1.6,22.6,2.4,27.3,3.2,5.1,1.4,5.9,1.0,9.2,1.5,12.0,2.0,1.4,0.9,4.7,0.8,7.9,1.4,10.4,1.8,0.8,0.6,55778,2267,84632,3386,99687,5050,37006,1913,77695,3135,101667,5028,N,N,47161,2806,34.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.3,(X)
0500000US36005,36005,"Bronx County, New York",481143,3463,314768,5546,129307,4971,166375,5272,16.7,0.9,12.3,1.0,4.5,1.0,27.8,2.0,9.1,0.8,7.7,0.8,4.7,1.0,11.8,1.5,13.8,0.8,13.9,0.9,9.7,1.2,14.4,1.7,11.8,0.8,12.8,1.0,10.2,1.5,10.2,1.4,12.9,0.9,13.9,1.1,13.3,1.8,11.2,1.2,15.2,0.9,16.0,1.0,18.1,1.7,13.4,1.6,8.9,0.7,9.8,0.9,14.8,1.8,5.7,1.1,7.6,0.6,8.5,0.8,14.8,1.6,4.2,0.7,2.4,0.4,3.0,0.5,5.7,1.2,0.9,0.4,1.7,0.3,2.1,0.4,4.1,0.7,0.5,0.3,33009,1597,37357,1141,58001,3653,21551,1255,48800,1278,53695,1652,74996,3009,35324,1931,37.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),40.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.6,(X)
0500000US36007,36007,"Broome County, New York",76714,1873,47242,2350,33959,1927,29472,2043,8.6,1.6,4.4,1.7,1.0,0.9,16.6,3.2,6.4,1.3,3.4,1.1,1.9,1.0,12.1,2.8,13.7,1.9,10.7,1.9,5.8,1.5,19.6,3.7,10.9,1.7,9.1,1.9,9.2,2.4,13.3,2.9,14.0,1.7,12.7,2.2,12.4,2.4,15.2,2.7,17.9,1.9,20.7,2.5,21.8,2.8,13.1,3.2,12.1,1.6,16.2,2.2,18.5,2.7,5.3,2.1,9.9,1.6,13.4,2.2,16.8,2.8,3.1,1.4,3.4,0.8,5.0,1.2,6.5,1.7,0.8,0.6,3.1,0.8,4.4,1.2,6.0,1.6,1.0,0.7,45560,2594,61344,3624,71947,3248,26120,3022,62422,3435,76417,4141,N,N,37810,5063,29.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.8,(X)
0500000US36009,36009,"Cattaraugus County, New York",32271,1035,20628,1060,14580,970,11643,1024,6.6,1.5,4.7,1.7,1.7,1.0,11.4,2.9,7.7,1.5,4.0,1.3,2.9,1.2,14.8,3.6,13.8,2.1,10.4,2.2,6.6,2.2,21.6,4.6,15.3,2.4,12.6,2.8,9.0,2.6,20.4,4.7,16.8,2.1,18.0,3.1,18.8,3.2,13.9,3.0,16.7,1.9,21.1,2.5,23.4,3.0,7.9,3.1,11.4,1.9,14.5,2.6,18.6,3.2,4.1,2.7,8.4,1.8,10.5,2.2,13.7,2.8,4.5,2.9,1.9,0.7,2.6,1.1,3.4,1.6,0.6,0.8,1.4,0.7,1.7,1.0,1.8,1.3,0.9,1.0,40362,2751,50339,4075,62811,4940,25831,1879,53813,3177,61195,3846,N,N,38031,6171,28.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.5,(X)
0500000US36011,36011,"Cayuga County, New York",30784,1123,18753,1261,14109,1095,12031,1173,8.3,2.6,3.4,1.8,0.8,0.6,17.3,5.5,4.6,1.0,1.6,0.8,1.0,0.7,9.7,2.8,12.7,2.3,8.4,2.4,5.7,2.2,20.9,5.1,10.2,2.2,8.4,2.5,6.9,2.2,13.3,4.3,14.0,2.7,14.1,3.5,11.3,3.0,13.0,3.5,19.0,2.7,21.9,2.9,24.0,3.7,13.8,4.6,11.4,2.1,14.5,3.1,16.9,3.5,6.7,3.0,13.3,2.1,17.3,3.1,19.5,3.4,5.1,2.2,3.4,0.9,5.4,1.6,7.2,2.0,0.1,0.2,3.1,1.3,5.1,2.1,6.8,2.7,0.0,1.3,50154,3887,66606,4632,75859,7312,26715,4692,63694,3805,80198,5752,N,N,35368,2925,34.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.5,(X)
0500000US36013,36013,"Chautauqua County, New York",54551,1839,32692,1699,23896,1431,21859,1495,9.7,2.0,6.5,2.1,2.1,1.3,16.3,4.0,7.3,1.4,4.1,1.4,1.5,1.0,12.7,2.9,12.6,2.0,8.3,2.2,6.6,2.0,20.1,3.5,14.5,2.2,11.9,2.4,10.4,2.2,18.9,4.1,15.2,2.1,18.2,3.0,19.2,3.6,10.2,2.4,18.8,2.3,21.7,3.0,23.4,3.5,11.7,2.9,11.1,1.6,12.9,2.0,16.1,2.6,7.6,2.8,7.6,1.2,11.4,1.8,14.6,2.3,2.1,1.3,2.3,0.8,3.6,1.3,4.3,1.4,0.4,0.4,0.8,0.4,1.3,0.7,1.8,1.0,0.1,0.2,40413,2140,50644,2839,59563,5344,25433,2340,52366,2915,64016,4365,74494,5699,32810,2204,30.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.4,(X)
0500000US36015,36015,"Chemung County, New York",35838,983,21750,1487,N,N,14088,1425,7.8,2.1,5.4,2.0,N,N,13.0,4.5,7.4,2.2,4.6,2.2,N,N,11.8,4.6,14.3,2.7,10.3,3.2,N,N,20.6,5.4,8.7,2.4,8.1,2.4,N,N,11.3,4.8,17.0,3.0,14.3,3.3,N,N,20.0,4.7,16.8,2.8,18.7,3.2,N,N,12.3,4.0,11.7,2.4,14.0,3.4,N,N,7.8,3.3,9.5,1.9,13.8,2.8,N,N,3.0,1.6,4.2,1.4,6.7,2.2,N,N,0.2,0.4,2.6,1.1,4.3,1.8,N,N,0.0,1.1,45237,3751,59760,7204,72566,6730,29104,5029,63093,5033,79782,7635,N,N,35874,2861,37.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38.6,(X)
0500000US36019,36019,"Clinton County, New York",31862,914,20450,1478,N,N,11412,1251,6.1,2.1,4.8,2.0,N,N,11.0,4.6,6.1,1.9,5.8,2.6,N,N,9.1,3.5,14.1,3.5,9.5,3.4,N,N,22.2,6.5,14.0,3.2,8.4,3.2,N,N,22.9,6.9,14.5,2.8,16.7,2.9,N,N,8.9,3.4,18.6,3.4,19.3,4.3,N,N,15.9,5.5,10.4,2.1,13.0,3.1,N,N,5.6,2.9,9.8,2.6,13.3,3.4,N,N,3.6,2.4,3.7,1.6,5.4,2.4,N,N,0.8,1.1,2.6,1.3,3.8,1.9,N,N,0.0,1.3,43892,5665,55856,7472,70770,4152,29267,3428,61200,5675,73685,7849,N,N,36404,3518,25.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),22.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.5,(X)
0500000US36027,36027,"Dutchess County, New York",107752,2132,72476,2518,55938,2480,35276,2123,4.1,1.0,2.8,1.0,0.8,0.7,7.8,2.1,3.0,0.8,1.2,0.6,0.3,0.3,6.9,2.1,8.8,1.5,4.4,1.3,1.8,0.8,18.5,3.4,9.7,1.6,7.0,1.5,4.5,1.2,14.6,3.4,9.7,1.4,8.3,1.4,7.2,1.5,13.0,2.8,17.0,1.8,16.5,2.0,15.4,2.1,19.4,3.6,15.0,1.4,16.8,2.0,18.3,2.4,9.5,2.4,17.4,1.7,23.0,2.3,26.3,2.8,5.7,1.9,8.6,1.1,11.0,1.5,13.9,1.8,2.9,1.3,6.8,1.0,9.0,1.5,11.5,1.9,1.8,0.9,70056,4183,89678,3606,101641,4201,38293,4923,89242,3370,106021,4793,N,N,51770,3554,33.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.1,(X)
0500000US36029,36029,"Erie County, New York",381927,3915,231353,4671,163002,4063,150574,5309,8.5,0.7,4.9,0.7,1.4,0.5,14.6,1.3,5.7,0.6,3.1,0.6,1.1,0.4,10.3,1.3,11.0,0.8,7.0,0.9,4.1,0.7,17.4,1.5,10.1,0.7,7.9,0.8,5.3,0.7,14.0,1.5,13.4,0.8,12.8,1.1,11.2,1.3,14.7,1.3,19.1,1.0,20.8,1.2,21.9,1.4,15.9,1.4,12.3,0.7,15.7,1.1,18.4,1.4,6.5,1.0,12.2,0.8,16.7,1.1,21.7,1.4,4.5,0.9,4.2,0.5,6.2,0.8,8.3,1.0,1.1,0.5,3.3,0.4,4.8,0.6,6.5,0.9,0.9,0.4,51245,1158,66071,1465,81901,2057,30358,1268,66560,1234,82247,1765,98171,2440,40551,1544,33.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.7,(X)
0500000US36045,36045,"Jefferson County, New York",42466,1692,29454,1864,N,N,13012,1302,7.8,1.9,4.0,1.9,N,N,17.1,4.8,6.7,1.7,5.3,2.2,N,N,11.7,3.6,9.4,1.9,7.4,2.2,N,N,15.0,4.0,11.1,1.8,7.6,2.1,N,N,16.4,4.2,17.2,2.6,17.6,3.5,N,N,16.3,4.9,21.1,3.1,25.0,3.8,N,N,13.8,5.0,10.0,2.0,12.7,2.8,N,N,2.0,1.2,12.4,2.1,15.6,2.9,N,N,4.7,3.0,2.8,1.2,3.2,1.4,N,N,1.2,1.1,1.6,0.9,1.5,1.1,N,N,1.8,1.6,46683,3783,56441,2752,62452,5096,29094,4087,59121,3601,66386,4165,N,N,39906,7222,27.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.3,(X)
