"Notes"	"Year"	"Year Code"	"County"	"County Code"	"Multiple Cause of death"	"Multiple Cause of death Code"	Deaths	Population	Crude Rate
	"2012"	"2012"	"Kern County, CA"	"06029"	"Methadone"	"T40.3"	13	856158	Unreliable
	"2012"	"2012"	"Los Angeles County, CA"	"06037"	"Heroin"	"T40.1"	115	9962789	1.2
	"2012"	"2012"	"Los Angeles County, CA"	"06037"	"Other opioids"	"T40.2"	142	9962789	1.4
	"2012"	"2012"	"Los Angeles County, CA"	"06037"	"Methadone"	"T40.3"	43	9962789	0.4
	"2012"	"2012"	"Los Angeles County, CA"	"06037"	"Other synthetic narcotics"	"T40.4"	10	9962789	Unreliable
	"2012"	"2012"	"Los Angeles County, CA"	"06037"	"Cocaine"	"T40.5"	84	9962789	0.8
	"2012"	"2012"	"Los Angeles County, CA"	"06037"	"Other and unspecified narcotics"	"T40.6"	26	9962789	0.3
	"2012"	"2012"	"Madera County, CA"	"06039"	"Other opioids"	"T40.2"	15	152218	Unreliable
	"2012"	"2012"	"Monterey County, CA"	"06053"	"Other opioids"	"T40.2"	12	426762	Unreliable
	"2012"	"2012"	"Orange County, CA"	"06059"	"Heroin"	"T40.1"	34	3090132	1.1
	"2012"	"2012"	"Orange County, CA"	"06059"	"Other opioids"	"T40.2"	143	3090132	4.6
	"2012"	"2012"	"Orange County, CA"	"06059"	"Methadone"	"T40.3"	39	3090132	1.3
	"2012"	"2012"	"Orange County, CA"	"06059"	"Other synthetic narcotics"	"T40.4"	23	3090132	0.7
	"2012"	"2012"	"Orange County, CA"	"06059"	"Cannabis (derivatives)"	"T40.7"	32	3090132	1.0
	"2012"	"2012"	"Riverside County, CA"	"06065"	"Heroin"	"T40.1"	38	2268783	1.7
	"2012"	"2012"	"Riverside County, CA"	"06065"	"Other opioids"	"T40.2"	56	2268783	2.5
	"2012"	"2012"	"Riverside County, CA"	"06065"	"Methadone"	"T40.3"	20	2268783	0.9
	"2012"	"2012"	"Riverside County, CA"	"06065"	"Other synthetic narcotics"	"T40.4"	10	2268783	Unreliable
	"2012"	"2012"	"Riverside County, CA"	"06065"	"Other and unspecified narcotics"	"T40.6"	10	2268783	Unreliable
	"2012"	"2012"	"Sacramento County, CA"	"06067"	"Heroin"	"T40.1"	14	1450121	Unreliable
	"2012"	"2012"	"Sacramento County, CA"	"06067"	"Other opioids"	"T40.2"	27	1450121	1.9
	"2012"	"2012"	"Sacramento County, CA"	"06067"	"Methadone"	"T40.3"	18	1450121	Unreliable
	"2012"	"2012"	"Sacramento County, CA"	"06067"	"Cocaine"	"T40.5"	11	1450121	Unreliable
	"2012"	"2012"	"Sacramento County, CA"	"06067"	"Other and unspecified narcotics"	"T40.6"	20	1450121	1.4
	"2012"	"2012"	"San Bernardino County, CA"	"06071"	"Heroin"	"T40.1"	19	2081313	Unreliable
	"2012"	"2012"	"San Bernardino County, CA"	"06071"	"Other opioids"	"T40.2"	34	2081313	1.6
	"2012"	"2012"	"San Diego County, CA"	"06073"	"Heroin"	"T40.1"	53	3177063	1.7
	"2012"	"2012"	"San Diego County, CA"	"06073"	"Other opioids"	"T40.2"	187	3177063	5.9
	"2012"	"2012"	"San Diego County, CA"	"06073"	"Methadone"	"T40.3"	48	3177063	1.5
	"2012"	"2012"	"San Diego County, CA"	"06073"	"Other synthetic narcotics"	"T40.4"	38	3177063	1.2
	"2012"	"2012"	"San Diego County, CA"	"06073"	"Cocaine"	"T40.5"	33	3177063	1.0
	"2012"	"2012"	"San Francisco County, CA"	"06075"	"Other opioids"	"T40.2"	35	825863	4.2
	"2012"	"2012"	"San Francisco County, CA"	"06075"	"Methadone"	"T40.3"	23	825863	2.8
	"2012"	"2012"	"San Francisco County, CA"	"06075"	"Cocaine"	"T40.5"	39	825863	4.7
	"2012"	"2012"	"San Joaquin County, CA"	"06077"	"Other opioids"	"T40.2"	31	702612	4.4
	"2012"	"2012"	"San Joaquin County, CA"	"06077"	"Methadone"	"T40.3"	14	702612	Unreliable
	"2012"	"2012"	"San Luis Obispo County, CA"	"06079"	"Other opioids"	"T40.2"	14	274804	Unreliable
	"2012"	"2012"	"San Mateo County, CA"	"06081"	"Other opioids"	"T40.2"	15	739311	Unreliable
	"2012"	"2012"	"Santa Clara County, CA"	"06085"	"Other opioids"	"T40.2"	19	1837504	Unreliable
	"2012"	"2012"	"Santa Clara County, CA"	"06085"	"Methadone"	"T40.3"	14	1837504	Unreliable
	"2012"	"2012"	"Santa Clara County, CA"	"06085"	"Other and unspecified narcotics"	"T40.6"	14	1837504	Unreliable
	"2012"	"2012"	"Santa Cruz County, CA"	"06087"	"Methadone"	"T40.3"	11	266776	Unreliable
	"2012"	"2012"	"Santa Cruz County, CA"	"06087"	"Other and unspecified narcotics"	"T40.6"	10	266776	Unreliable
	"2012"	"2012"	"Shasta County, CA"	"06089"	"Other opioids"	"T40.2"	15	178586	Unreliable
	"2012"	"2012"	"Sonoma County, CA"	"06097"	"Other opioids"	"T40.2"	13	491829	Unreliable
	"2012"	"2012"	"Stanislaus County, CA"	"06099"	"Other opioids"	"T40.2"	10	521726	Unreliable
	"2012"	"2012"	"Ventura County, CA"	"06111"	"Heroin"	"T40.1"	39	835981	4.7
	"2012"	"2012"	"Ventura County, CA"	"06111"	"Other opioids"	"T40.2"	53	835981	6.3
	"2012"	"2012"	"Adams County, CO"	"08001"	"Heroin"	"T40.1"	10	459598	Unreliable
	"2012"	"2012"	"Adams County, CO"	"08001"	"Other opioids"	"T40.2"	42	459598	9.1
	"2012"	"2012"	"Adams County, CO"	"08001"	"Methadone"	"T40.3"	11	459598	Unreliable
	"2012"	"2012"	"Adams County, CO"	"08001"	"Other synthetic narcotics"	"T40.4"	10	459598	Unreliable
	"2012"	"2012"	"Adams County, CO"	"08001"	"Cocaine"	"T40.5"	16	459598	Unreliable
	"2012"	"2012"	"Boulder County, CO"	"08013"	"Other opioids"	"T40.2"	20	305318	6.6
	"2012"	"2012"	"Denver County, CO"	"08031"	"Heroin"	"T40.1"	19	634265	Unreliable
	"2012"	"2012"	"Denver County, CO"	"08031"	"Other opioids"	"T40.2"	34	634265	5.4
	"2012"	"2012"	"Denver County, CO"	"08031"	"Cocaine"	"T40.5"	14	634265	Unreliable
	"2012"	"2012"	"Denver County, CO"	"08031"	"Other and unspecified narcotics"	"T40.6"	12	634265	Unreliable
	"2012"	"2012"	"Douglas County, CO"	"08035"	"Other opioids"	"T40.2"	11	298215	Unreliable
	"2012"	"2012"	"El Paso County, CO"	"08041"	"Heroin"	"T40.1"	14	644964	Unreliable
	"2012"	"2012"	"El Paso County, CO"	"08041"	"Other opioids"	"T40.2"	20	644964	3.1
	"2012"	"2012"	"Jefferson County, CO"	"08059"	"Heroin"	"T40.1"	12	545358	Unreliable
	"2012"	"2012"	"Jefferson County, CO"	"08059"	"Other opioids"	"T40.2"	28	545358	5.1
	"2012"	"2012"	"Larimer County, CO"	"08069"	"Other opioids"	"T40.2"	10	310487	Unreliable
	"2012"	"2012"	"Pueblo County, CO"	"08101"	"Other opioids"	"T40.2"	18	160852	Unreliable
	"2012"	"2012"	"Fairfield County, CT"	"09001"	"Heroin"	"T40.1"	20	933835	2.1
	"2012"	"2012"	"Fairfield County, CT"	"09001"	"Other opioids"	"T40.2"	11	933835	Unreliable
	"2012"	"2012"	"Fairfield County, CT"	"09001"	"Cocaine"	"T40.5"	10	933835	Unreliable
	"2012"	"2012"	"Hartford County, CT"	"09003"	"Heroin"	"T40.1"	23	897259	2.6
	"2012"	"2012"	"Hartford County, CT"	"09003"	"Other opioids"	"T40.2"	10	897259	Unreliable
	"2012"	"2012"	"Hartford County, CT"	"09003"	"Cocaine"	"T40.5"	16	897259	Unreliable
	"2012"	"2012"	"New Haven County, CT"	"09009"	"Heroin"	"T40.1"	16	862813	Unreliable
	"2012"	"2012"	"New Haven County, CT"	"09009"	"Cocaine"	"T40.5"	27	862813	3.1
	"2012"	"2012"	"New London County, CT"	"09011"	"Heroin"	"T40.1"	14	274170	Unreliable
	"2012"	"2012"	"New Castle County, DE"	"10003"	"Heroin"	"T40.1"	11	546076	Unreliable
	"2012"	"2012"	"New Castle County, DE"	"10003"	"Other opioids"	"T40.2"	18	546076	Unreliable
	"2012"	"2012"	"New Castle County, DE"	"10003"	"Other synthetic narcotics"	"T40.4"	10	546076	Unreliable
	"2012"	"2012"	"New Castle County, DE"	"10003"	"Cocaine"	"T40.5"	16	546076	Unreliable
	"2012"	"2012"	"New Castle County, DE"	"10003"	"Other and unspecified narcotics"	"T40.6"	14	546076	Unreliable
	"2012"	"2012"	"Sussex County, DE"	"10005"	"Other opioids"	"T40.2"	11	203390	Unreliable
	"2012"	"2012"	"District of Columbia, DC"	"11001"	"Heroin"	"T40.1"	25	632323	4.0
	"2012"	"2012"	"District of Columbia, DC"	"11001"	"Other opioids"	"T40.2"	14	632323	Unreliable
	"2012"	"2012"	"District of Columbia, DC"	"11001"	"Cocaine"	"T40.5"	31	632323	4.9
	"2012"	"2012"	"Brevard County, FL"	"12009"	"Other opioids"	"T40.2"	19	547307	Unreliable
	"2012"	"2012"	"Broward County, FL"	"12011"	"Other opioids"	"T40.2"	97	1815137	5.3
	"2012"	"2012"	"Broward County, FL"	"12011"	"Methadone"	"T40.3"	19	1815137	Unreliable
	"2012"	"2012"	"Broward County, FL"	"12011"	"Other synthetic narcotics"	"T40.4"	19	1815137	Unreliable
	"2012"	"2012"	"Broward County, FL"	"12011"	"Cocaine"	"T40.5"	55	1815137	3.0
	"2012"	"2012"	"Clay County, FL"	"12019"	"Other opioids"	"T40.2"	15	194345	Unreliable
	"2012"	"2012"	"Collier County, FL"	"12021"	"Other opioids"	"T40.2"	19	332427	Unreliable
	"2012"	"2012"	"Collier County, FL"	"12021"	"Cocaine"	"T40.5"	11	332427	Unreliable
	"2012"	"2012"	"Duval County, FL"	"12031"	"Other opioids"	"T40.2"	79	879602	9.0
	"2012"	"2012"	"Duval County, FL"	"12031"	"Methadone"	"T40.3"	34	879602	3.9
	"2012"	"2012"	"Duval County, FL"	"12031"	"Other synthetic narcotics"	"T40.4"	16	879602	Unreliable
	"2012"	"2012"	"Duval County, FL"	"12031"	"Cocaine"	"T40.5"	23	879602	2.6
	"2012"	"2012"	"Escambia County, FL"	"12033"	"Other opioids"	"T40.2"	17	302715	Unreliable
	"2012"	"2012"	"Hillsborough County, FL"	"12057"	"Other opioids"	"T40.2"	85	1277746	6.7
	"2012"	"2012"	"Hillsborough County, FL"	"12057"	"Methadone"	"T40.3"	50	1277746	3.9
	"2012"	"2012"	"Hillsborough County, FL"	"12057"	"Other synthetic narcotics"	"T40.4"	14	1277746	Unreliable
	"2012"	"2012"	"Hillsborough County, FL"	"12057"	"Cocaine"	"T40.5"	28	1277746	2.2
	"2012"	"2012"	"Lee County, FL"	"12071"	"Other opioids"	"T40.2"	32	645293	5.0
	"2012"	"2012"	"Lee County, FL"	"12071"	"Other synthetic narcotics"	"T40.4"	10	645293	Unreliable
	"2012"	"2012"	"Lee County, FL"	"12071"	"Cocaine"	"T40.5"	12	645293	Unreliable
	"2012"	"2012"	"Manatee County, FL"	"12081"	"Other opioids"	"T40.2"	26	333895	7.8
	"2012"	"2012"	"Manatee County, FL"	"12081"	"Methadone"	"T40.3"	15	333895	Unreliable
	"2012"	"2012"	"Manatee County, FL"	"12081"	"Cocaine"	"T40.5"	10	333895	Unreliable
	"2012"	"2012"	"Miami-Dade County, FL"	"12086"	"Heroin"	"T40.1"	24	2591035	0.9
	"2012"	"2012"	"Miami-Dade County, FL"	"12086"	"Other opioids"	"T40.2"	50	2591035	1.9
	"2012"	"2012"	"Miami-Dade County, FL"	"12086"	"Other synthetic narcotics"	"T40.4"	14	2591035	Unreliable
	"2012"	"2012"	"Miami-Dade County, FL"	"12086"	"Cocaine"	"T40.5"	59	2591035	2.3
	"2012"	"2012"	"Nassau County, FL"	"12089"	"Other opioids"	"T40.2"	12	74629	Unreliable
	"2012"	"2012"	"Orange County, FL"	"12095"	"Heroin"	"T40.1"	19	1202234	Unreliable
	"2012"	"2012"	"Orange County, FL"	"12095"	"Other opioids"	"T40.2"	67	1202234	5.6
	"2012"	"2012"	"Orange County, FL"	"12095"	"Methadone"	"T40.3"	23	1202234	1.9
	"2012"	"2012"	"Orange County, FL"	"12095"	"Cocaine"	"T40.5"	19	1202234	Unreliable
	"2012"	"2012"	"Osceola County, FL"	"12097"	"Other opioids"	"T40.2"	15	287416	Unreliable
	"2012"	"2012"	"Palm Beach County, FL"	"12099"	"Other opioids"	"T40.2"	36	1356545	2.7
	"2012"	"2012"	"Palm Beach County, FL"	"12099"	"Cocaine"	"T40.5"	16	1356545	Unreliable
	"2012"	"2012"	"Pasco County, FL"	"12101"	"Other opioids"	"T40.2"	25	470391	5.3
	"2012"	"2012"	"Pinellas County, FL"	"12103"	"Other opioids"	"T40.2"	46	921319	5.0
	"2012"	"2012"	"Pinellas County, FL"	"12103"	"Methadone"	"T40.3"	19	921319	Unreliable
	"2012"	"2012"	"Pinellas County, FL"	"12103"	"Cocaine"	"T40.5"	19	921319	Unreliable
	"2012"	"2012"	"Polk County, FL"	"12105"	"Cocaine"	"T40.5"	12	616158	Unreliable
	"2012"	"2012"	"St. Lucie County, FL"	"12111"	"Other opioids"	"T40.2"	10	283866	Unreliable
	"2012"	"2012"	"Sarasota County, FL"	"12115"	"Other opioids"	"T40.2"	40	386147	10.4
	"2012"	"2012"	"Sarasota County, FL"	"12115"	"Methadone"	"T40.3"	15	386147	Unreliable
	"2012"	"2012"	"Sarasota County, FL"	"12115"	"Cocaine"	"T40.5"	11	386147	Unreliable
	"2012"	"2012"	"Seminole County, FL"	"12117"	"Other opioids"	"T40.2"	28	430838	6.5
	"2012"	"2012"	"Seminole County, FL"	"12117"	"Cocaine"	"T40.5"	14	430838	Unreliable
	"2012"	"2012"	"Volusia County, FL"	"12127"	"Other opioids"	"T40.2"	40	496950	8.0
	"2012"	"2012"	"Volusia County, FL"	"12127"	"Methadone"	"T40.3"	20	496950	4.0
	"2012"	"2012"	"Volusia County, FL"	"12127"	"Cocaine"	"T40.5"	20	496950	4.0
	"2012"	"2012"	"Cobb County, GA"	"13067"	"Other opioids"	"T40.2"	10	707442	Unreliable
	"2012"	"2012"	"DeKalb County, GA"	"13089"	"Other opioids"	"T40.2"	12	707089	Unreliable
	"2012"	"2012"	"DeKalb County, GA"	"13089"	"Cocaine"	"T40.5"	15	707089	Unreliable
	"2012"	"2012"	"Fulton County, GA"	"13121"	"Other opioids"	"T40.2"	32	977773	3.3
	"2012"	"2012"	"Fulton County, GA"	"13121"	"Cocaine"	"T40.5"	26	977773	2.7
	"2012"	"2012"	"Fulton County, GA"	"13121"	"Other and unspecified narcotics"	"T40.6"	16	977773	Unreliable
	"2012"	"2012"	"Gwinnett County, GA"	"13135"	"Other opioids"	"T40.2"	14	842046	Unreliable
	"2012"	"2012"	"Paulding County, GA"	"13223"	"Other opioids"	"T40.2"	10	144800	Unreliable
	"2012"	"2012"	"Honolulu County, HI"	"15003"	"Other opioids"	"T40.2"	26	976372	2.7
	"2012"	"2012"	"Cook County, IL"	"17031"	"Heroin"	"T40.1"	27	5231351	0.5
	"2012"	"2012"	"Cook County, IL"	"17031"	"Other opioids"	"T40.2"	44	5231351	0.8
	"2012"	"2012"	"Cook County, IL"	"17031"	"Methadone"	"T40.3"	33	5231351	0.6
	"2012"	"2012"	"Cook County, IL"	"17031"	"Other synthetic narcotics"	"T40.4"	15	5231351	Unreliable
	"2012"	"2012"	"Cook County, IL"	"17031"	"Cocaine"	"T40.5"	245	5231351	4.7
	"2012"	"2012"	"Cook County, IL"	"17031"	"Other and unspecified narcotics"	"T40.6"	405	5231351	7.7
	"2012"	"2012"	"DuPage County, IL"	"17043"	"Heroin"	"T40.1"	43	927987	4.6
	"2012"	"2012"	"DuPage County, IL"	"17043"	"Other opioids"	"T40.2"	13	927987	Unreliable
	"2012"	"2012"	"DuPage County, IL"	"17043"	"Cocaine"	"T40.5"	20	927987	2.2
	"2012"	"2012"	"DuPage County, IL"	"17043"	"Other and unspecified narcotics"	"T40.6"	40	927987	4.3
	"2012"	"2012"	"Kane County, IL"	"17089"	"Heroin"	"T40.1"	20	522487	3.8
	"2012"	"2012"	"Lake County, IL"	"17097"	"Heroin"	"T40.1"	37	702120	5.3
	"2012"	"2012"	"Lake County, IL"	"17097"	"Other opioids"	"T40.2"	13	702120	Unreliable
	"2012"	"2012"	"Lake County, IL"	"17097"	"Cocaine"	"T40.5"	18	702120	Unreliable
	"2012"	"2012"	"Lake County, IL"	"17097"	"Other and unspecified narcotics"	"T40.6"	10	702120	Unreliable
	"2012"	"2012"	"LaSalle County, IL"	"17099"	"Other and unspecified narcotics"	"T40.6"	14	112973	Unreliable
	"2012"	"2012"	"McHenry County, IL"	"17111"	"Heroin"	"T40.1"	11	308145	Unreliable
	"2012"	"2012"	"Madison County, IL"	"17119"	"Heroin"	"T40.1"	16	267883	Unreliable
	"2012"	"2012"	"Madison County, IL"	"17119"	"Other opioids"	"T40.2"	13	267883	Unreliable
	"2012"	"2012"	"Madison County, IL"	"17119"	"Methadone"	"T40.3"	13	267883	Unreliable
	"2012"	"2012"	"Peoria County, IL"	"17143"	"Other and unspecified narcotics"	"T40.6"	10	187254	Unreliable
	"2012"	"2012"	"St. Clair County, IL"	"17163"	"Heroin"	"T40.1"	18	268858	Unreliable
	"2012"	"2012"	"Sangamon County, IL"	"17167"	"Other and unspecified narcotics"	"T40.6"	13	199271	Unreliable
	"2012"	"2012"	"Will County, IL"	"17197"	"Heroin"	"T40.1"	22	682518	3.2
	"2012"	"2012"	"Will County, IL"	"17197"	"Cocaine"	"T40.5"	24	682518	3.5
	"2012"	"2012"	"Will County, IL"	"17197"	"Other and unspecified narcotics"	"T40.6"	49	682518	7.2
	"2012"	"2012"	"Winnebago County, IL"	"17201"	"Heroin"	"T40.1"	24	292069	8.2
	"2012"	"2012"	"Winnebago County, IL"	"17201"	"Cocaine"	"T40.5"	13	292069	Unreliable
	"2012"	"2012"	"Delaware County, IN"	"18035"	"Other opioids"	"T40.2"	10	117364	Unreliable
	"2012"	"2012"	"Lake County, IN"	"18089"	"Heroin"	"T40.1"	16	493618	Unreliable
	"2012"	"2012"	"Madison County, IN"	"18095"	"Other opioids"	"T40.2"	19	130348	Unreliable
	"2012"	"2012"	"Marion County, IN"	"18097"	"Heroin"	"T40.1"	26	918977	2.8
	"2012"	"2012"	"Marion County, IN"	"18097"	"Other opioids"	"T40.2"	22	918977	2.4
	"2012"	"2012"	"Marion County, IN"	"18097"	"Cocaine"	"T40.5"	16	918977	Unreliable
	"2012"	"2012"	"Marion County, IN"	"18097"	"Other and unspecified narcotics"	"T40.6"	12	918977	Unreliable
	"2012"	"2012"	"Porter County, IN"	"18127"	"Heroin"	"T40.1"	10	165682	Unreliable
	"2012"	"2012"	"Vanderburgh County, IN"	"18163"	"Other opioids"	"T40.2"	21	180858	11.6
	"2012"	"2012"	"Linn County, IA"	"19113"	"Other opioids"	"T40.2"	10	215295	Unreliable
	"2012"	"2012"	"Polk County, IA"	"19153"	"Other opioids"	"T40.2"	33	443710	7.4
	"2012"	"2012"	"Scott County, IA"	"19163"	"Other opioids"	"T40.2"	11	168799	Unreliable
	"2012"	"2012"	"Johnson County, KS"	"20091"	"Other opioids"	"T40.2"	26	559913	4.6
	"2012"	"2012"	"Sedgwick County, KS"	"20173"	"Other opioids"	"T40.2"	10	503889	Unreliable
	"2012"	"2012"	"Boone County, KY"	"21015"	"Heroin"	"T40.1"	14	123316	Unreliable
	"2012"	"2012"	"Campbell County, KY"	"21037"	"Heroin"	"T40.1"	30	90908	33.0
	"2012"	"2012"	"Campbell County, KY"	"21037"	"Other opioids"	"T40.2"	12	90908	Unreliable
	"2012"	"2012"	"Clay County, KY"	"21051"	"Other opioids"	"T40.2"	12	21556	Unreliable
	"2012"	"2012"	"Fayette County, KY"	"21067"	"Heroin"	"T40.1"	11	305489	Unreliable
	"2012"	"2012"	"Fayette County, KY"	"21067"	"Other opioids"	"T40.2"	30	305489	9.8
	"2012"	"2012"	"Fayette County, KY"	"21067"	"Cocaine"	"T40.5"	12	305489	Unreliable
	"2012"	"2012"	"Floyd County, KY"	"21071"	"Other opioids"	"T40.2"	14	38949	Unreliable
	"2012"	"2012"	"Jefferson County, KY"	"21111"	"Heroin"	"T40.1"	37	750828	4.9
	"2012"	"2012"	"Jefferson County, KY"	"21111"	"Other opioids"	"T40.2"	41	750828	5.5
	"2012"	"2012"	"Jefferson County, KY"	"21111"	"Cocaine"	"T40.5"	14	750828	Unreliable
	"2012"	"2012"	"Jefferson County, KY"	"21111"	"Other and unspecified narcotics"	"T40.6"	15	750828	Unreliable
	"2012"	"2012"	"Kenton County, KY"	"21117"	"Heroin"	"T40.1"	21	161711	13.0
	"2012"	"2012"	"Kenton County, KY"	"21117"	"Other opioids"	"T40.2"	16	161711	Unreliable
	"2012"	"2012"	"Knox County, KY"	"21121"	"Other opioids"	"T40.2"	10	31735	Unreliable
	"2012"	"2012"	"Madison County, KY"	"21151"	"Other opioids"	"T40.2"	16	84786	Unreliable
	"2012"	"2012"	"Pike County, KY"	"21195"	"Other opioids"	"T40.2"	17	64178	Unreliable
	"2012"	"2012"	"Whitley County, KY"	"21235"	"Other opioids"	"T40.2"	13	35499	Unreliable
	"2012"	"2012"	"Jefferson Parish, LA"	"22051"	"Heroin"	"T40.1"	23	433676	5.3
	"2012"	"2012"	"Jefferson Parish, LA"	"22051"	"Other opioids"	"T40.2"	17	433676	Unreliable
	"2012"	"2012"	"Jefferson Parish, LA"	"22051"	"Other and unspecified narcotics"	"T40.6"	11	433676	Unreliable
	"2012"	"2012"	"St. Tammany Parish, LA"	"22103"	"Heroin"	"T40.1"	12	239453	Unreliable
	"2012"	"2012"	"St. Tammany Parish, LA"	"22103"	"Other opioids"	"T40.2"	17	239453	Unreliable
	"2012"	"2012"	"Cumberland County, ME"	"23005"	"Other opioids"	"T40.2"	19	283921	Unreliable
	"2012"	"2012"	"Cumberland County, ME"	"23005"	"Methadone"	"T40.3"	11	283921	Unreliable
	"2012"	"2012"	"York County, ME"	"23031"	"Other opioids"	"T40.2"	15	199005	Unreliable
	"2012"	"2012"	"Anne Arundel County, MD"	"24003"	"Heroin"	"T40.1"	23	550488	4.2
	"2012"	"2012"	"Anne Arundel County, MD"	"24003"	"Other opioids"	"T40.2"	23	550488	4.2
	"2012"	"2012"	"Anne Arundel County, MD"	"24003"	"Methadone"	"T40.3"	12	550488	Unreliable
	"2012"	"2012"	"Anne Arundel County, MD"	"24003"	"Other and unspecified narcotics"	"T40.6"	20	550488	3.6
	"2012"	"2012"	"Baltimore County, MD"	"24005"	"Heroin"	"T40.1"	33	817455	4.0
	"2012"	"2012"	"Baltimore County, MD"	"24005"	"Other opioids"	"T40.2"	49	817455	6.0
	"2012"	"2012"	"Baltimore County, MD"	"24005"	"Methadone"	"T40.3"	36	817455	4.4
	"2012"	"2012"	"Baltimore County, MD"	"24005"	"Other synthetic narcotics"	"T40.4"	10	817455	Unreliable
	"2012"	"2012"	"Baltimore County, MD"	"24005"	"Cocaine"	"T40.5"	15	817455	Unreliable
	"2012"	"2012"	"Baltimore County, MD"	"24005"	"Other and unspecified narcotics"	"T40.6"	40	817455	4.9
	"2012"	"2012"	"Carroll County, MD"	"24013"	"Methadone"	"T40.3"	11	167217	Unreliable
	"2012"	"2012"	"Cecil County, MD"	"24015"	"Other opioids"	"T40.2"	13	101696	Unreliable
	"2012"	"2012"	"Cecil County, MD"	"24015"	"Methadone"	"T40.3"	11	101696	Unreliable
	"2012"	"2012"	"Frederick County, MD"	"24021"	"Other opioids"	"T40.2"	19	239582	Unreliable
	"2012"	"2012"	"Harford County, MD"	"24025"	"Heroin"	"T40.1"	11	248622	Unreliable
	"2012"	"2012"	"Harford County, MD"	"24025"	"Other opioids"	"T40.2"	13	248622	Unreliable
	"2012"	"2012"	"Harford County, MD"	"24025"	"Methadone"	"T40.3"	10	248622	Unreliable
	"2012"	"2012"	"Harford County, MD"	"24025"	"Other and unspecified narcotics"	"T40.6"	10	248622	Unreliable
	"2012"	"2012"	"Montgomery County, MD"	"24031"	"Heroin"	"T40.1"	15	1004709	Unreliable
	"2012"	"2012"	"Montgomery County, MD"	"24031"	"Other opioids"	"T40.2"	15	1004709	Unreliable
	"2012"	"2012"	"Montgomery County, MD"	"24031"	"Other and unspecified narcotics"	"T40.6"	13	1004709	Unreliable
	"2012"	"2012"	"Prince George's County, MD"	"24033"	"Heroin"	"T40.1"	14	881138	Unreliable
	"2012"	"2012"	"Prince George's County, MD"	"24033"	"Other opioids"	"T40.2"	12	881138	Unreliable
	"2012"	"2012"	"Prince George's County, MD"	"24033"	"Methadone"	"T40.3"	10	881138	Unreliable
	"2012"	"2012"	"Baltimore city, MD"	"24510"	"Heroin"	"T40.1"	39	621342	6.3
	"2012"	"2012"	"Baltimore city, MD"	"24510"	"Other opioids"	"T40.2"	48	621342	7.7
	"2012"	"2012"	"Baltimore city, MD"	"24510"	"Methadone"	"T40.3"	51	621342	8.2
	"2012"	"2012"	"Baltimore city, MD"	"24510"	"Other synthetic narcotics"	"T40.4"	11	621342	Unreliable
	"2012"	"2012"	"Baltimore city, MD"	"24510"	"Cocaine"	"T40.5"	32	621342	5.2
	"2012"	"2012"	"Baltimore city, MD"	"24510"	"Other and unspecified narcotics"	"T40.6"	50	621342	8.0
	"2012"	"2012"	"Berkshire County, MA"	"25003"	"Other opioids"	"T40.2"	10	130016	Unreliable
	"2012"	"2012"	"Bristol County, MA"	"25005"	"Heroin"	"T40.1"	24	551082	4.4
	"2012"	"2012"	"Bristol County, MA"	"25005"	"Other opioids"	"T40.2"	15	551082	Unreliable
	"2012"	"2012"	"Bristol County, MA"	"25005"	"Other synthetic narcotics"	"T40.4"	10	551082	Unreliable
	"2012"	"2012"	"Bristol County, MA"	"25005"	"Cocaine"	"T40.5"	23	551082	4.2
	"2012"	"2012"	"Bristol County, MA"	"25005"	"Other and unspecified narcotics"	"T40.6"	50	551082	9.1
	"2012"	"2012"	"Essex County, MA"	"25009"	"Heroin"	"T40.1"	32	755618	4.2
	"2012"	"2012"	"Essex County, MA"	"25009"	"Other opioids"	"T40.2"	21	755618	2.8
	"2012"	"2012"	"Essex County, MA"	"25009"	"Methadone"	"T40.3"	14	755618	Unreliable
	"2012"	"2012"	"Essex County, MA"	"25009"	"Cocaine"	"T40.5"	30	755618	4.0
	"2012"	"2012"	"Essex County, MA"	"25009"	"Other and unspecified narcotics"	"T40.6"	36	755618	4.8
	"2012"	"2012"	"Hampden County, MA"	"25013"	"Heroin"	"T40.1"	28	465923	6.0
	"2012"	"2012"	"Hampden County, MA"	"25013"	"Other opioids"	"T40.2"	13	465923	Unreliable
	"2012"	"2012"	"Hampden County, MA"	"25013"	"Cocaine"	"T40.5"	19	465923	Unreliable
	"2012"	"2012"	"Hampden County, MA"	"25013"	"Other and unspecified narcotics"	"T40.6"	14	465923	Unreliable
